YEAR,DOY,HOUR,PAR,Swdown,TEMP,SoilT,RH,RAIN,WIND,PRESSURE,aCO2_AW,SWC
2009,226,19,38.60,4.80,15.09,16.56,76.60,0.00,2.57,"93,255.95",387.87,19.30
2009,226,20,8.43,0.29,15.29,16.33,75.61,0.00,2.59,"93,279.14",387.87,19.26
2009,226,21,8.37,0.26,15.16,16.20,76.86,0.00,2.48,"93,288.36",387.87,19.56
2009,226,22,8.38,0.26,15.11,16.10,76.71,0.00,2.47,"93,287.68",387.87,19.84
2009,226,23,8.39,0.27,14.93,15.98,78.42,0.00,2.49,"93,276.73",387.87,19.92
2009,227,0,8.39,0.31,14.51,15.78,81.65,0.00,2.69,"93,270.73",387.87,19.98
2009,227,1,8.37,0.38,14.00,15.51,82.65,0.00,3.13,"93,257.82",387.87,20.06
2009,227,2,8.33,0.40,13.78,15.37,82.72,0.00,3.28,"93,252.86",387.87,20.01
2009,227,3,8.40,0.39,13.19,15.24,82.84,0.00,3.37,"93,242.23",387.87,20.09
2009,227,4,8.46,2.21,12.82,15.10,85.42,0.00,3.61,"93,251.68",387.87,20.21
2009,227,5,41.56,7.77,12.66,15.01,85.92,0.00,3.41,"93,267.36",387.87,20.21
2009,227,6,260.04,63.78,12.64,14.92,85.53,0.00,2.82,"93,287.18",387.87,20.21
2009,227,7,750.76,185.84,12.65,15.02,86.06,0.00,2.46,"93,311.36",387.87,20.02
2009,227,8,"1,206.03",287.25,13.10,15.35,85.14,0.00,2.49,"93,329.91",387.87,20.01
2009,227,9,"1,608.04",385.59,13.63,15.60,84.46,0.00,2.14,"93,353.09",387.87,20.34
2009,227,10,"2,024.59",493.26,14.22,16.13,84.43,0.00,2.34,"93,362.27",387.87,20.31
2009,227,11,"2,166.24",535.22,14.97,16.85,82.49,0.00,2.37,"93,352.91",387.87,20.26
2009,227,12,"2,370.14",561.03,15.43,16.96,80.32,0.00,2.35,"93,345.68",387.87,20.26
2009,227,13,"2,198.87",524.90,15.90,17.19,78.16,0.00,2.17,"93,358.91",387.87,20.12
2009,227,14,"2,287.04",533.81,16.41,17.31,75.36,0.00,2.10,"93,363.05",387.87,20.12
2009,227,15,"1,624.62",405.58,16.76,17.40,77.66,0.00,1.89,"93,364.18",387.87,20.26
2009,227,16,"1,292.98",298.84,16.75,17.44,78.16,0.00,1.86,"93,365.09",387.87,20.22
2009,227,17,689.59,168.31,16.55,17.27,78.64,0.00,1.79,"93,362.82",387.87,20.19
2009,227,18,252.02,69.60,16.08,17.02,80.29,0.00,2.16,"93,362.59",387.87,20.15
2009,227,19,34.40,5.78,15.83,16.81,79.65,0.00,2.65,"93,370.00",387.87,20.22
2009,227,20,8.48,0.29,15.47,16.66,79.39,0.00,2.48,"93,398.86",387.87,20.48
2009,227,21,8.42,0.41,15.01,16.52,81.91,0.00,2.61,"93,411.00",387.87,20.52
2009,227,22,8.35,0.29,14.57,16.35,82.52,0.00,2.87,"93,419.91",387.87,20.51
2009,227,23,8.35,0.24,14.43,16.07,81.33,0.00,2.60,"93,406.36",387.87,20.52
2009,228,0,8.36,0.21,14.15,15.88,81.77,0.00,2.45,"93,391.41",387.87,20.49
2009,228,1,8.36,0.17,13.87,15.74,83.90,0.00,2.16,"93,373.91",387.87,20.51
2009,228,2,8.34,0.23,13.44,15.52,83.96,0.00,1.82,"93,346.14",387.87,20.44
2009,228,3,8.40,0.25,12.93,15.37,83.34,0.00,2.47,"93,326.91",387.87,20.48
2009,228,4,8.46,0.25,12.53,15.12,85.39,0.00,2.12,"93,323.32",387.87,20.51
2009,228,5,40.69,10.58,12.44,15.00,86.66,0.00,2.46,"93,337.86",387.87,20.54
2009,228,6,243.21,64.51,12.52,14.86,86.72,0.00,2.73,"93,354.00",387.87,20.64
2009,228,7,585.51,163.91,12.71,14.83,88.40,0.00,2.02,"93,364.18",387.87,20.76
2009,228,8,876.50,243.42,13.32,15.00,88.25,0.00,1.61,"93,370.32",387.87,20.80
2009,228,9,"1,426.15",376.29,14.14,15.32,87.55,0.00,1.97,"93,386.05",387.87,20.79
2009,228,10,"2,025.90",507.31,15.22,15.90,84.06,0.00,2.37,"93,394.18",387.87,20.78
2009,228,11,"2,353.38",606.12,16.06,16.62,79.86,0.00,2.65,"93,383.91",387.87,20.85
2009,228,12,"2,545.90",629.61,16.90,16.81,75.03,0.00,2.74,"93,373.86",387.87,21.02
2009,228,13,"2,356.32",565.42,17.43,17.08,71.63,0.00,2.65,"93,364.59",387.87,21.08
2009,228,14,"2,138.61",510.10,17.61,17.19,70.40,0.00,2.57,"93,347.68",387.87,21.03
2009,228,15,"1,700.29",408.96,17.79,17.23,69.84,0.00,2.35,"93,345.86",387.87,20.98
2009,228,16,"1,372.30",301.82,17.61,17.14,69.34,0.00,2.18,"93,340.18",387.87,20.98
2009,228,17,875.58,191.02,17.47,16.92,66.86,0.00,2.35,"93,334.73",387.87,20.98
2009,228,18,318.47,68.88,17.01,16.61,67.85,0.00,2.35,"93,336.64",387.87,20.97
2009,228,19,39.24,6.24,16.60,16.34,67.22,0.00,2.55,"93,345.77",387.87,20.91
2009,228,20,8.45,0.24,16.51,16.15,67.19,0.00,2.96,"93,359.86",387.87,20.90
2009,228,21,8.45,0.23,16.12,15.98,68.73,0.00,3.07,"93,368.27",387.87,20.88
2009,228,22,8.44,0.24,15.76,15.85,70.88,0.00,3.33,"93,374.41",387.87,20.87
2009,228,23,8.41,0.25,15.35,15.81,73.59,0.00,2.74,"93,379.59",387.87,20.79
2009,229,0,8.37,0.24,14.93,15.71,76.56,0.00,2.31,"93,369.95",387.87,20.79
2009,229,1,8.41,0.25,14.60,15.64,78.07,0.00,1.93,"93,358.59",387.87,20.78
2009,229,2,8.38,0.25,14.19,15.53,79.94,0.00,1.79,"93,346.41",387.87,20.76
2009,229,3,8.41,0.24,13.81,15.40,82.58,0.00,1.73,"93,331.95",387.87,20.77
2009,229,4,8.48,0.26,13.59,15.29,84.08,0.00,1.72,"93,318.59",387.87,20.79
2009,229,5,58.52,10.03,13.50,15.20,84.59,0.00,1.59,"93,323.77",387.87,20.77
2009,229,6,441.50,106.04,13.88,15.16,82.52,0.00,1.58,"93,336.23",387.87,20.72
2009,229,7,"1,143.24",263.05,14.27,15.35,81.43,0.00,1.51,"93,352.00",387.87,20.68
2009,229,8,"1,829.72",416.10,14.82,15.69,80.59,0.00,1.78,"93,365.14",387.87,20.64
2009,229,9,"2,361.54",545.54,15.72,16.18,77.91,0.00,2.21,"93,369.59",387.87,20.63
2009,229,10,"2,627.34",617.72,16.75,16.79,72.52,0.00,2.06,"93,365.91",387.87,20.63
2009,229,11,"2,673.18",641.08,17.60,17.64,67.63,0.00,2.37,"93,350.45",387.87,20.59
2009,229,12,"2,800.98",645.13,18.55,17.89,63.83,0.00,2.50,"93,333.55",387.87,20.59
2009,229,13,"2,738.96",626.11,19.32,18.15,59.80,0.00,2.59,"93,312.18",387.87,20.58
2009,229,14,"2,723.95",611.58,19.94,18.38,57.08,0.00,2.53,"93,286.00",387.87,20.39
2009,229,15,"2,338.67",517.38,20.17,18.42,56.61,0.00,2.45,"93,264.68",387.87,20.42
2009,229,16,"1,541.43",319.85,19.97,18.35,55.51,0.00,2.38,"93,246.41",387.87,20.36
2009,229,17,"1,036.53",212.45,19.73,18.03,55.75,0.00,2.70,"93,232.00",387.87,20.09
2009,229,18,357.94,75.80,19.17,17.74,58.58,0.00,2.77,"93,221.86",387.87,20.24
2009,229,19,34.85,5.01,18.38,17.52,60.43,0.00,2.90,"93,231.68",387.87,20.17
2009,229,20,8.47,0.17,18.05,17.33,60.94,0.00,2.97,"93,256.95",387.87,19.97
2009,229,21,8.44,0.17,17.78,17.18,61.15,0.00,3.02,"93,270.27",387.87,19.93
2009,229,22,8.43,0.17,17.32,17.12,64.50,0.00,2.65,"93,279.55",387.87,19.93
2009,229,23,8.50,0.17,16.97,17.01,66.45,0.00,1.93,"93,271.09",387.87,19.97
2009,230,0,8.45,0.17,16.45,16.92,70.42,0.00,2.09,"93,249.91",387.87,20.02
2009,230,1,8.40,0.16,16.05,16.83,73.79,0.00,1.91,"93,233.27",387.87,20.01
2009,230,2,8.47,0.17,15.80,16.72,74.95,0.00,1.65,"93,225.55",387.87,19.99
2009,230,3,8.40,0.16,15.30,16.59,77.59,0.00,1.79,"93,217.77",387.87,19.99
2009,230,4,8.53,0.23,14.85,16.39,78.00,0.00,2.68,"93,229.95",387.87,19.98
2009,230,5,45.61,7.78,14.50,16.17,78.73,0.00,2.37,"93,249.77",387.87,19.96
2009,230,6,395.52,95.73,14.71,16.13,79.31,0.00,1.71,"93,275.09",387.87,20.00
2009,230,7,947.62,226.68,14.96,16.25,80.33,0.00,1.38,"93,303.00",387.87,19.99
2009,230,8,"1,608.79",374.55,15.60,16.58,78.85,0.00,1.27,"93,331.05",387.87,19.93
2009,230,9,"2,169.95",511.56,16.53,17.00,75.66,0.00,1.41,"93,351.00",387.87,19.99
2009,230,10,"2,617.57",621.96,17.65,17.63,71.85,0.00,1.72,"93,357.00",387.87,19.89
2009,230,11,"3,101.14",740.32,18.69,18.40,68.47,0.00,2.07,"93,343.95",387.87,19.80
2009,230,12,"3,076.70",705.76,19.63,18.87,64.86,0.00,2.24,"93,320.68",387.87,19.76
2009,230,13,"3,038.44",688.89,20.52,19.10,59.93,0.00,2.34,"93,302.05",387.87,19.82
2009,230,14,"2,650.00",601.88,21.24,19.31,57.45,0.00,2.11,"93,284.45",387.87,19.79
2009,230,15,"2,373.63",530.46,21.67,19.38,56.79,0.00,2.04,"93,261.32",387.87,19.69
2009,230,16,"1,877.94",395.59,21.76,19.46,56.51,0.00,2.06,"93,256.14",387.87,19.62
2009,230,17,"1,079.13",226.51,21.42,19.14,56.48,0.00,2.03,"93,253.59",387.87,19.53
2009,230,18,352.63,78.78,20.62,18.76,58.51,0.00,2.20,"93,259.09",387.87,19.49
2009,230,19,33.90,3.69,19.53,18.47,61.42,0.00,2.81,"93,275.82",387.87,19.46
2009,230,20,8.42,0.16,18.96,18.28,62.83,0.00,3.00,"93,313.73",387.87,19.45
2009,230,21,8.41,0.16,18.61,18.10,63.15,0.00,2.91,"93,334.41",387.87,19.40
2009,230,22,8.41,0.16,18.19,17.98,66.08,0.00,2.42,"93,336.73",387.87,19.38
2009,230,23,8.41,0.16,17.78,17.83,69.23,0.00,2.16,"93,327.86",387.87,19.39
2009,231,0,8.40,0.20,17.34,17.72,71.96,0.00,1.85,"93,319.09",387.87,19.40
2009,231,1,8.37,0.16,16.87,17.53,74.15,0.00,2.02,"93,317.82",387.87,19.41
2009,231,2,8.38,0.16,16.47,17.42,76.24,0.00,1.68,"93,328.18",387.87,19.41
2009,231,3,8.32,0.16,16.00,17.25,78.54,0.00,1.61,"93,341.32",387.87,19.39
2009,231,4,8.37,0.16,15.66,17.11,80.38,0.00,1.41,"93,348.77",387.87,19.37
2009,231,5,46.13,7.23,15.29,16.97,83.00,0.00,1.61,"93,366.64",387.87,19.46
2009,231,6,388.05,90.69,15.39,16.84,83.20,0.00,1.31,"93,385.05",387.87,19.45
2009,231,7,"1,010.37",232.05,15.95,16.98,82.27,0.00,1.10,"93,407.09",387.87,19.36
2009,231,8,"1,506.85",342.09,16.18,17.26,83.06,0.00,1.41,"93,431.59",387.87,19.41
2009,231,9,"2,011.38",461.71,16.87,17.67,80.93,0.00,1.68,"93,449.91",387.87,19.40
2009,231,10,"2,398.09",563.37,17.91,18.22,76.13,0.00,1.90,"93,452.91",387.87,19.41
2009,231,11,"2,485.38",591.49,18.84,18.74,70.45,0.00,2.16,"93,435.64",387.87,19.35
2009,231,12,"3,119.68",704.00,20.06,19.29,65.28,0.00,2.22,"93,423.05",387.87,19.34
2009,231,13,"2,902.08",659.77,20.72,19.68,60.49,0.00,2.20,"93,410.55",387.87,19.25
2009,231,14,"2,422.28",552.74,20.96,19.81,59.16,0.00,2.29,"93,396.95",387.87,19.23
2009,231,15,"1,861.81",429.76,20.66,19.70,60.42,0.00,2.22,"93,393.00",387.87,19.16
2009,231,16,"1,365.58",296.28,20.48,19.54,61.14,0.00,2.44,"93,403.55",387.87,19.08
2009,231,17,730.85,157.68,19.66,19.10,65.81,0.00,1.90,"93,420.36",387.87,19.01
2009,231,18,230.68,50.24,18.83,18.66,67.70,0.00,1.60,"93,436.91",387.87,18.95
2009,231,19,23.94,2.18,18.10,18.29,68.33,0.00,1.76,"93,471.59",387.87,18.91
2009,231,20,8.46,0.27,17.53,17.98,70.54,0.00,1.83,"93,512.45",387.87,19.00
2009,231,21,8.34,0.34,17.30,17.82,70.72,0.00,1.75,"93,525.64",387.87,19.03
2009,231,22,8.40,0.25,16.88,17.68,73.57,0.00,1.48,"93,540.27",387.87,19.39
2009,231,23,8.40,0.24,16.63,17.58,75.34,0.00,1.83,"93,536.77",387.87,19.61
2009,232,0,8.39,0.24,16.42,17.51,76.79,0.00,1.78,"93,529.91",387.87,19.63
2009,232,1,8.37,0.28,16.04,17.39,78.35,0.00,1.63,"93,519.23",387.87,19.66
2009,232,2,8.43,0.24,15.74,17.27,78.00,0.00,1.74,"93,527.41",387.87,19.73
2009,232,3,8.39,0.25,15.34,17.12,78.99,0.00,1.79,"93,536.14",387.87,19.76
2009,232,4,8.46,0.22,15.16,16.95,80.29,0.00,1.67,"93,540.73",387.87,19.78
2009,232,5,42.31,6.56,14.82,16.78,81.88,0.00,1.76,"93,551.09",387.87,19.74
2009,232,6,310.95,71.19,14.94,16.70,81.47,0.00,1.88,"93,570.59",387.87,19.70
2009,232,7,842.05,194.00,14.95,16.74,82.07,0.00,1.86,"93,591.41",387.87,19.91
2009,232,8,"1,437.25",327.64,15.22,16.99,82.56,0.00,1.72,"93,614.41",387.87,19.91
2009,232,9,"1,911.34",438.10,15.90,17.31,78.33,0.00,1.71,"93,636.82",387.87,19.69
2009,232,10,"2,196.27",529.92,16.58,17.87,73.68,0.00,2.11,"93,643.36",387.87,20.15
2009,232,11,"2,385.06",586.25,17.53,18.47,69.88,0.00,1.70,"93,636.41",387.87,20.16
2009,232,12,"2,443.61",574.81,18.29,18.72,66.79,0.00,1.71,"93,619.18",387.87,20.01
2009,232,13,"2,179.60",515.66,18.88,19.01,64.68,0.00,1.81,"93,604.73",387.87,20.05
2009,232,14,"1,980.53",461.23,19.17,19.09,63.14,0.00,1.74,"93,586.86",387.87,20.22
2009,232,15,"1,607.88",371.48,19.21,19.04,61.96,0.00,1.88,"93,577.82",387.87,20.31
2009,232,16,"1,384.98",300.77,19.06,18.94,62.17,0.00,2.11,"93,576.86",387.87,20.05
2009,232,17,830.33,179.24,18.78,18.70,64.26,0.00,1.74,"93,576.86",387.87,20.16
2009,232,18,236.64,53.90,17.89,18.33,68.16,0.00,1.88,"93,581.41",387.87,20.02
2009,232,19,21.58,1.85,17.14,17.99,70.82,0.00,2.22,"93,594.59",387.87,19.80
2009,232,20,8.43,0.19,16.51,17.59,72.67,0.00,2.48,"93,621.36",387.87,19.88
2009,232,21,8.37,0.16,16.37,17.35,70.88,0.00,2.19,"93,622.45",387.87,19.96
2009,232,22,8.40,0.18,15.80,17.24,74.17,0.00,2.56,"93,625.09",387.87,19.97
2009,232,23,8.40,0.16,15.47,17.13,75.64,0.00,2.01,"93,615.23",387.87,19.98
2009,233,0,8.39,0.17,15.16,17.01,76.77,0.00,1.90,"93,604.23",387.87,19.97
2009,233,1,8.37,0.17,14.78,16.89,78.93,0.00,1.88,"93,587.27",387.87,19.93
2009,233,2,8.39,0.18,14.51,16.75,79.91,0.00,2.17,"93,567.32",387.87,19.89
2009,233,3,8.40,0.21,14.35,16.61,80.41,0.00,2.29,"93,546.09",387.87,19.78
2009,233,4,8.45,0.20,13.96,16.46,82.66,0.00,2.00,"93,536.45",387.87,19.56
2009,233,5,45.42,7.38,13.66,16.26,84.46,0.00,1.65,"93,546.59",387.87,19.38
2009,233,6,318.96,75.10,13.67,16.19,85.06,0.00,1.62,"93,566.09",387.87,19.40
2009,233,7,787.34,183.17,13.86,16.30,85.37,0.00,1.59,"93,582.73",387.87,19.40
2009,233,8,"1,370.63",311.39,14.16,16.55,84.61,0.00,1.64,"93,598.91",387.87,19.36
2009,233,9,"1,854.43",425.71,14.82,16.85,79.90,0.00,1.86,"93,619.41",387.87,19.33
2009,233,10,"2,126.44",503.23,15.67,17.41,76.24,0.00,1.82,"93,619.09",387.87,19.82
2009,233,11,"2,236.08",539.00,16.55,18.18,73.40,0.00,1.84,"93,602.55",387.87,19.78
2009,233,12,"2,507.48",568.09,17.33,18.42,70.46,0.00,2.28,"93,581.27",387.87,19.66
2009,233,13,"2,674.46",611.87,18.20,18.80,66.53,0.00,2.27,"93,559.50",387.87,19.57
2009,233,14,"2,538.20",574.12,18.88,19.01,63.07,0.00,2.19,"93,536.36",387.87,19.58
2009,233,15,"2,048.58",458.25,19.29,19.04,61.84,0.00,2.12,"93,515.91",387.87,19.55
2009,233,16,"1,502.05",317.49,19.36,19.05,62.16,0.00,1.92,"93,507.64",387.87,19.40
2009,233,17,827.08,177.29,18.94,18.80,63.62,0.00,2.27,"93,498.36",387.87,19.64
2009,233,18,267.24,58.38,18.08,18.46,66.29,0.00,2.38,"93,492.91",387.87,19.63
2009,233,19,25.56,2.72,17.40,18.15,66.96,0.00,2.47,"93,501.27",387.87,19.58
2009,233,20,8.43,0.17,17.01,17.94,68.08,0.00,2.56,"93,526.59",387.87,19.52
2009,233,21,8.40,0.19,16.71,17.79,68.29,0.00,2.82,"93,533.68",387.87,19.47
2009,233,22,8.45,0.21,16.45,17.63,68.85,0.00,2.85,"93,534.09",387.87,19.44
2009,233,23,8.41,0.21,16.10,17.45,69.94,0.00,2.63,"93,524.09",387.87,19.42
2009,234,0,8.45,0.24,15.40,17.13,72.34,0.00,2.75,"93,513.41",387.87,19.41
2009,234,1,8.39,0.24,14.78,16.76,74.13,0.00,2.39,"93,499.23",387.87,19.45
2009,234,2,8.42,0.26,14.36,16.43,74.48,0.00,2.15,"93,478.05",387.87,19.58
2009,234,3,8.39,0.26,14.10,16.37,76.64,0.00,1.81,"93,462.77",387.87,19.62
2009,234,4,8.43,0.26,13.59,16.28,79.82,0.00,2.04,"93,455.77",387.87,19.61
2009,234,5,39.35,5.73,13.46,16.15,80.95,0.00,2.02,"93,461.41",387.87,19.76
2009,234,6,323.76,76.05,13.56,16.12,82.74,0.00,1.94,"93,471.14",387.87,19.78
2009,234,7,906.06,213.54,13.83,16.20,82.77,0.00,1.90,"93,478.91",387.87,19.52
2009,234,8,"1,522.29",352.23,14.46,16.54,81.33,0.00,1.84,"93,492.64",387.87,19.48
2009,234,9,"1,881.11",444.89,15.13,16.96,79.30,0.00,2.00,"93,505.09",387.87,19.34
2009,234,10,"2,361.49",567.34,16.04,17.54,75.27,0.00,2.18,"93,503.32",387.87,19.53
2009,234,11,"2,283.19",566.61,17.02,18.11,71.76,0.00,1.93,"93,485.77",387.87,19.64
2009,234,12,"2,500.73",595.42,17.76,18.37,68.66,0.00,1.97,"93,468.14",387.87,19.45
2009,234,13,"2,525.01",589.78,18.56,18.64,64.97,0.00,2.19,"93,448.45",387.87,19.51
2009,234,14,"2,124.87",497.65,18.87,18.68,63.09,0.00,2.25,"93,425.41",387.87,19.44
2009,234,15,"1,883.22",435.95,19.04,18.70,63.09,0.00,2.17,"93,401.32",387.87,19.37
2009,234,16,"1,459.56",318.48,19.05,18.63,63.25,0.00,1.95,"93,381.59",387.87,19.35
2009,234,17,878.95,193.72,18.78,18.41,63.46,0.00,2.00,"93,375.27",387.87,19.26
2009,234,18,233.56,55.68,18.00,18.07,64.99,0.00,2.17,"93,373.68",387.87,19.13
2009,234,19,20.92,2.21,17.19,17.78,68.15,0.00,2.68,"93,391.09",387.87,19.12
2009,234,20,8.44,0.17,16.75,17.52,67.59,0.00,3.29,"93,417.91",387.87,19.08
2009,234,21,8.44,0.19,16.32,17.31,69.16,0.00,3.20,"93,427.41",387.87,19.07
2009,234,22,8.42,0.19,15.68,17.06,72.40,0.00,3.65,"93,427.55",387.87,19.06
2009,234,23,8.39,0.19,15.39,16.87,73.43,0.00,3.15,"93,423.91",387.87,19.05
2009,235,0,8.41,0.17,15.26,16.75,74.02,0.00,2.17,"93,406.68",387.87,19.04
2009,235,1,8.39,0.17,14.97,16.66,75.51,0.00,2.45,"93,381.09",387.87,19.02
2009,235,2,8.45,0.17,14.69,16.49,75.34,0.00,2.38,"93,352.23",387.87,19.03
2009,235,3,8.43,0.17,14.34,16.35,77.13,0.00,2.20,"93,331.73",387.87,19.03
2009,235,4,8.42,0.16,13.99,16.21,77.96,0.00,2.52,"93,314.05",387.87,19.01
2009,235,5,34.67,5.10,13.66,16.06,79.63,0.00,1.97,"93,316.50",387.87,18.99
2009,235,6,262.18,66.08,13.56,15.96,81.11,0.00,2.00,"93,331.18",387.87,19.00
2009,235,7,754.44,189.57,13.70,16.06,82.54,0.00,1.81,"93,348.41",387.87,19.00
2009,235,8,"1,230.50",302.42,14.28,16.23,82.64,0.00,1.64,"93,364.14",387.87,19.01
2009,235,9,"1,806.51",438.33,15.32,16.68,80.00,0.00,1.65,"93,383.73",387.87,19.08
2009,235,10,"2,322.29",567.06,16.52,17.25,75.42,0.00,1.45,"93,379.64",387.87,18.97
2009,235,11,"2,148.96",540.61,17.41,17.82,72.39,0.00,1.41,"93,354.14",387.87,18.91
2009,235,12,"2,473.26",586.16,18.31,18.27,69.26,0.00,1.69,"93,328.09",387.87,18.81
2009,235,13,"2,163.34",521.87,19.01,18.63,64.94,0.00,1.83,"93,306.50",387.87,17.68
2009,235,14,"2,097.21",500.42,19.51,18.70,62.69,0.00,1.73,"93,281.36",387.87,17.65
2009,235,15,"1,948.98",453.96,20.16,18.82,59.85,0.00,1.61,"93,253.18",387.87,17.58
2009,235,16,"1,503.08",327.11,20.13,18.81,59.46,0.00,1.96,"93,238.91",387.87,17.55
2009,235,17,894.77,194.16,19.81,18.62,61.82,0.00,1.97,"93,222.95",387.87,17.43
2009,235,18,263.94,60.00,18.68,18.20,64.47,0.00,2.34,"93,219.68",387.87,17.50
2009,235,19,21.92,1.68,17.67,17.84,67.16,0.00,2.91,"93,233.50",387.87,17.48
2009,235,20,8.41,0.16,17.07,17.57,67.87,0.00,3.06,"93,270.09",387.87,17.46
2009,235,21,8.41,0.17,16.65,17.28,68.90,0.00,3.12,"93,280.77",387.87,17.44
2009,235,22,8.37,0.17,16.01,17.10,72.38,0.00,2.25,"93,306.14",387.87,17.42
2009,235,23,8.41,0.19,15.60,16.85,75.32,0.00,2.26,"93,309.50",387.87,17.43
2009,236,0,8.39,0.27,15.17,16.66,78.08,0.00,2.24,"93,317.50",387.87,17.51
2009,236,1,8.45,0.32,14.77,16.49,80.91,0.00,1.82,"93,294.55",387.87,17.64
2009,236,2,8.38,0.23,14.56,16.33,81.49,0.00,1.70,"93,268.59",387.87,17.62
2009,236,3,8.28,0.18,14.20,16.20,84.24,0.00,1.50,"93,245.36",387.87,17.59
2009,236,4,8.41,0.23,13.99,16.09,85.41,0.00,1.43,"93,238.09",387.87,17.56
2009,236,5,35.40,4.64,13.92,16.03,85.80,0.00,1.40,"93,247.41",387.87,17.53
2009,236,6,314.88,73.84,13.98,15.93,86.19,0.00,1.17,"93,257.23",387.87,17.52
2009,236,7,773.56,169.73,14.22,16.02,87.90,0.00,1.55,"93,267.86",387.87,17.51
2009,236,8,"1,349.60",291.41,14.67,16.30,84.96,0.00,1.38,"93,274.82",387.87,17.51
2009,236,9,"1,768.04",387.75,15.24,16.73,82.83,0.00,1.90,"93,286.09",387.87,17.50
2009,236,10,"2,051.52",447.91,16.08,17.22,78.67,0.00,1.79,"93,287.05",387.87,17.48
2009,236,11,"2,009.16",442.36,16.65,17.68,74.31,0.00,2.24,"93,287.95",387.87,17.46
2009,236,12,"2,154.92",455.61,17.30,17.96,70.41,0.00,2.16,"93,268.59",387.87,17.46
2009,236,13,"2,211.81",490.87,17.74,18.20,67.08,0.00,2.64,"93,264.95",387.87,17.72
2009,236,14,"2,124.29",470.69,18.01,18.29,66.33,0.00,2.22,"93,253.36",387.87,17.74
2009,236,15,"1,799.01",395.76,17.72,18.14,66.77,0.00,2.48,"93,253.86",387.87,17.71
2009,236,16,"1,263.08",276.70,17.58,17.98,68.16,0.00,2.29,"93,252.86",387.87,17.70
2009,236,17,790.13,174.79,17.43,17.68,68.84,0.00,1.91,"93,248.00",387.87,17.67
2009,236,18,220.27,49.63,16.73,17.31,71.00,0.00,2.14,"93,261.68",387.87,17.65
2009,236,19,17.92,1.58,16.00,16.88,72.91,0.00,2.70,"93,290.45",387.87,17.64
2009,236,20,8.45,0.19,15.72,16.59,73.62,0.00,2.44,"93,339.55",387.87,17.73
2009,236,21,8.44,0.28,15.38,16.44,74.98,0.00,2.79,"93,349.32",387.87,18.03
2009,236,22,8.41,0.30,14.95,16.29,75.69,0.00,2.52,"93,355.77",387.87,18.18
2009,236,23,8.46,0.29,14.76,16.14,75.21,0.00,2.45,"93,348.23",387.87,18.21
2009,237,0,8.48,0.29,14.12,15.92,77.22,0.00,2.12,"93,337.05",387.87,18.19
2009,237,1,8.39,0.25,13.75,15.67,77.50,0.00,2.34,"93,325.82",387.87,18.18
2009,237,2,8.41,0.30,13.39,15.52,80.11,0.00,2.45,"93,315.64",387.87,18.14
2009,237,3,8.42,0.26,13.01,15.38,81.75,0.00,2.45,"93,305.64",387.87,18.06
2009,237,4,8.47,0.27,12.84,15.24,82.16,0.00,2.28,"93,289.45",387.87,17.99
2009,237,5,28.26,4.11,12.61,15.07,84.58,0.00,2.52,"93,286.18",387.87,17.96
2009,237,6,274.01,67.01,12.59,14.98,86.77,0.00,2.09,"93,297.68",387.87,17.88
2009,237,7,722.93,177.26,12.97,15.14,85.74,0.00,1.73,"93,305.27",387.87,17.92
2009,237,8,"1,284.71",307.91,13.46,15.41,86.13,0.00,1.69,"93,318.77",387.87,17.95
2009,237,9,"2,009.00",472.69,14.50,15.90,83.02,0.00,1.76,"93,336.32",387.87,17.97
2009,237,10,"2,178.25",515.32,15.43,16.38,77.32,0.00,1.87,"93,337.86",387.87,17.99
2009,237,11,"2,567.33",611.68,16.28,16.85,72.67,0.00,2.26,"93,324.95",387.87,17.84
2009,237,12,"2,731.47",626.90,17.09,17.33,69.23,0.00,2.52,"93,308.82",387.87,17.65
2009,237,13,"2,721.33",623.13,17.97,17.79,64.12,0.00,2.44,"93,287.14",387.87,17.99
2009,237,14,"2,435.92",552.80,18.49,18.04,61.72,0.00,1.95,"93,265.41",387.87,17.76
2009,237,15,"1,814.36",414.39,18.38,18.04,62.07,0.00,2.21,"93,250.27",387.87,17.70
2009,237,16,"1,241.81",259.50,18.08,17.83,62.95,0.00,2.03,"93,242.64",387.87,17.77
2009,237,17,663.82,141.33,17.41,17.51,65.94,0.00,2.11,"93,246.36",387.87,17.67
2009,237,18,177.65,39.41,16.43,17.09,69.15,0.00,2.76,"93,258.05",387.87,17.56
2009,237,19,16.54,1.34,15.41,16.67,75.78,0.00,2.97,"93,294.00",387.87,17.64
2009,237,20,8.42,0.17,15.13,16.43,76.59,0.00,2.70,"93,322.91",387.87,17.65
2009,237,21,8.45,0.19,14.99,16.28,75.58,0.00,2.55,"93,315.77",387.87,17.68
2009,237,22,8.41,0.18,14.86,16.19,75.59,0.00,2.31,"93,318.36",387.87,17.68
2009,237,23,8.43,0.18,14.53,16.13,78.04,0.00,2.42,"93,319.77",387.87,17.68
2009,238,0,8.42,0.19,14.32,16.04,78.91,0.00,2.31,"93,318.91",387.87,17.63
2009,238,1,8.38,0.17,13.85,15.95,82.27,0.00,2.45,"93,314.27",387.87,17.56
2009,238,2,8.43,0.17,13.70,15.83,83.13,0.00,2.33,"93,298.91",387.87,17.57
