date,year_dec,doy,modisvar,meandoy,data_loess,spline,interpl,sgfiltered,modisvar_interpol
05/01/15,2015.010959,NA,NA,NaN,0.805108126,0.711668583,0.785,0.776103083,0.711668583
06/01/15,2015.013699,NA,NA,NaN,0.802691761,0.714500315,0.7675,0.775317108,0.714500315
07/01/15,2015.016438,7,0.75,0.781,0.799163257,0.717329642,0.75,0.774574622,0.717329642
08/01/15,2015.019178,NA,NA,NaN,0.794775576,0.720141622,0.7675,0.77397274,0.720141622
09/01/15,2015.021918,NA,NA,NaN,0.789781678,0.722921316,0.785,0.770930542,0.722921316
10/01/15,2015.024658,NA,NA,NaN,0.784434523,0.725653782,0.8025,0.765042017,0.725653782
11/01/15,2015.027397,11,0.82,0.780769231,0.778987073,0.728324079,0.82,0.756877392,0.728324079
12/01/15,2015.030137,NA,NA,NaN,0.772071241,0.730917268,0.8,0.745777254,0.730917268
13/01/15,2015.032877,NA,NA,NaN,0.762549834,0.733418407,0.78,0.736254105,0.733418407
14/01/15,2015.035616,NA,NA,NaN,0.751022155,0.735812555,0.76,0.728580602,0.735812555
15/01/15,2015.038356,NA,NA,NaN,0.738087503,0.738084773,0.74,0.722252373,0.738084773
16/01/15,2015.041096,NA,NA,NaN,0.724345183,0.740220118,0.72,0.717752724,0.740220118
17/01/15,2015.043836,NA,NA,NaN,0.710394494,0.742203651,0.7,0.713392376,0.742203651
18/01/15,2015.046575,NA,NA,NaN,0.696834739,0.744020431,0.68,0.709280052,0.744020431
19/01/15,2015.049315,19,0.66,0.7425,0.68426522,0.745655516,0.66,0.706723142,0.745655516
20/01/15,2015.052055,NA,NA,NaN,0.673285238,0.747093968,0.68,0.705580647,0.747093968
21/01/15,2015.054795,NA,NA,NaN,0.664494094,0.748320843,0.7,0.705235566,0.748320843
22/01/15,2015.057534,NA,NA,NaN,0.658491091,0.749321203,0.72,0.705477248,0.749321203
23/01/15,2015.060274,23,0.74,0.781428571,0.655875531,0.750080106,0.74,0.704303835,0.750080106
24/01/15,2015.063014,NA,NA,NaN,0.656431723,0.750582612,0.6725,0.701892851,0.750582612
25/01/15,2015.065753,NA,NA,NaN,0.659289828,0.750813779,0.605,0.699142619,0.750813779
26/01/15,2015.068493,NA,NA,NaN,0.66406792,0.750758668,0.5375,0.696348728,0.750758668
27/01/15,2015.071233,27,0.47,0.745714286,0.670384071,0.750402337,0.47,0.694735668,0.750402337
28/01/15,2015.073973,NA,NA,NaN,0.677856355,0.749734606,0.54,0.694398004,0.749734606
29/01/15,2015.076712,NA,NA,NaN,0.686102846,0.748764342,0.61,0.694867607,0.748764342
30/01/15,2015.079452,NA,NA,NaN,0.694741617,0.74750517,0.68,0.695575834,0.74750517
31/01/15,2015.082192,31,0.75,0.765333333,0.703390742,0.745970715,0.75,0.697881832,0.745970715
01/02/15,2015.084932,NA,NA,NaN,0.711668295,0.744174604,0.7675,0.701371096,0.744174604
02/02/15,2015.087671,NA,NA,NaN,0.719192349,0.742130463,0.785,0.70563818,0.742130463
03/02/15,2015.090411,NA,NA,NaN,0.725580978,0.739851918,0.8025,0.711421153,0.739851918
04/02/15,2015.093151,35,0.82,0.778,0.730452255,0.737352595,0.82,0.716078847,0.737352595
05/02/15,2015.09589,NA,NA,NaN,0.735041575,0.73464612,0.8,0.719964325,0.73464612
06/02/15,2015.09863,NA,NA,NaN,0.740511343,0.731746119,0.78,0.723426691,0.731746119
07/02/15,2015.10137,NA,NA,NaN,0.746370148,0.728666219,0.76,0.725595597,0.728666219
08/02/15,2015.10411,39,0.74,0.782,0.752126582,0.725420044,0.74,0.728385128,0.725420044
09/02/15,2015.106849,NA,NA,NaN,0.757289232,0.722021222,0.75,0.731524327,0.722021222
10/02/15,2015.109589,NA,NA,NaN,0.761366689,0.718483377,0.76,0.734745068,0.718483377
11/02/15,2015.112329,NA,NA,NaN,0.763867542,0.714820137,0.77,0.737782056,0.714820137
12/02/15,2015.115068,43,0.78,0.786153846,0.764300381,0.711045128,0.78,0.738441641,0.711045128
13/02/15,2015.117808,NA,NA,NaN,0.762392545,0.707171974,0.745,0.73686652,0.707171974
14/02/15,2015.120548,NA,NA,NaN,0.758416972,0.703214304,0.71,0.733185803,0.703214304
15/02/15,2015.123288,NA,NA,NaN,0.752700653,0.699185741,0.675,0.728811525,0.699185741
16/02/15,2015.126027,47,0.64,0.769285714,0.74557058,0.695099913,0.64,0.726816009,0.695099913
17/02/15,2015.128767,NA,NA,NaN,0.737353743,0.690970445,0.6725,0.726967938,0.690970445
18/02/15,2015.131507,NA,NA,NaN,0.728377134,0.686810964,0.705,0.729054678,0.686810964
19/02/15,2015.134247,NA,NA,NaN,0.718967743,0.682635096,0.7375,0.730046151,0.682635096
20/02/15,2015.136986,51,0.77,0.759333333,0.709452561,0.678456466,0.77,0.727044327,0.678456466
21/02/15,2015.139726,NA,NA,NaN,0.70015858,0.6742887,0.7675,0.719805432,0.6742887
22/02/15,2015.142466,NA,NA,NaN,0.69141279,0.670145425,0.765,0.708065868,0.670145425
23/02/15,2015.145205,NA,NA,NaN,0.683542183,0.666040267,0.7625,0.695999003,0.666040267
24/02/15,2015.147945,55,0.76,0.705384615,0.676873749,0.661986852,0.76,0.684126934,0.661986852
25/02/15,2015.150685,NA,NA,NaN,0.670760735,0.657998806,0.7025,0.67298308,0.657998806
26/02/15,2015.153425,NA,NA,NaN,0.664384272,0.654089754,0.645,0.663112188,0.654089754
27/02/15,2015.156164,NA,NA,NaN,0.657813178,0.650273323,0.5875,0.653368649,0.650273323
28/02/15,2015.158904,59,0.53,0.764615385,0.651116273,0.646563139,0.53,0.644004734,0.646563139
01/03/15,2015.161644,NA,NA,NaN,0.644362376,0.642970535,0.565,0.635272147,0.642970535
02/03/15,2015.164384,NA,NA,NaN,0.637620305,0.639497672,0.6,0.627422025,0.639497672
03/03/15,2015.167123,NA,NA,NaN,0.63095888,0.636144418,0.635,0.619489456,0.636144418
04/03/15,2015.169863,63,0.67,0.715,0.624446919,0.632910641,0.67,0.613763505,0.632910641
05/03/15,2015.172603,NA,NA,NaN,0.618015152,0.629796208,0.6375,0.60978833,0.629796208
06/03/15,2015.175342,NA,NA,NaN,0.61159732,0.626800989,0.605,0.607118281,0.626800989
07/03/15,2015.178082,NA,NA,NaN,0.605266753,0.623924851,0.5725,0.60629029,0.623924851
08/03/15,2015.180822,67,0.54,0.683076923,0.599096783,0.621167661,0.54,0.603796122,0.621167661
09/03/15,2015.183562,NA,NA,NaN,0.593160741,0.618529289,0.58,0.600087375,0.618529289
10/03/15,2015.186301,NA,NA,NaN,0.587531959,0.616009602,0.62,0.595604883,0.616009602
11/03/15,2015.189041,NA,NA,NaN,0.582283768,0.613608467,0.66,0.589320143,0.613608467
12/03/15,2015.191781,71,0.7,0.684,0.5774895,0.611325754,0.7,0.58278081,0.611325754
13/03/15,2015.194521,NA,NA,NaN,0.573222486,0.60916133,0.6375,0.575823801,0.60916133
14/03/15,2015.19726,NA,NA,NaN,0.569556058,0.607115063,0.575,0.568276971,0.607115063
15/03/15,2015.2,NA,NA,NaN,0.566563547,0.605186821,0.5125,0.562146991,0.605186821
16/03/15,2015.20274,75,0.45,0.704285714,0.564318285,0.603376471,0.45,0.557781943,0.603376471
17/03/15,2015.205479,NA,NA,NaN,0.562846928,0.601683883,0.47,0.555375207,0.601683883
18/03/15,2015.208219,NA,NA,NaN,0.562094253,0.600108925,0.49,0.555127523,0.600108925
19/03/15,2015.210959,NA,NA,NaN,0.562010771,0.598651463,0.51,0.556112539,0.598651463
20/03/15,2015.213699,NA,NA,NaN,0.562546993,0.597311366,0.53,0.558335636,0.597311366
21/03/15,2015.216438,NA,NA,NaN,0.563653432,0.596088502,0.55,0.561801626,0.596088502
22/03/15,2015.219178,NA,NA,NaN,0.565280598,0.59498274,0.57,0.566514757,0.59498274
23/03/15,2015.221918,NA,NA,NaN,0.567379003,0.593993946,0.59,0.570695995,0.593993946
24/03/15,2015.224658,NA,NA,NaN,0.569899159,0.59312199,0.61,0.574018324,0.59312199
25/03/15,2015.227397,NA,NA,NaN,0.572791576,0.592366739,0.63,0.576141702,0.592366739
26/03/15,2015.230137,NA,NA,NaN,0.576006767,0.591728061,0.65,0.576713063,0.591728061
27/03/15,2015.232877,NA,NA,NaN,0.579495243,0.591205825,0.67,0.578364516,0.591205825
28/03/15,2015.235616,87,0.69,0.646666667,0.583207516,0.590799897,0.69,0.582004689,0.590799897
29/03/15,2015.238356,NA,NA,NaN,0.587094096,0.590510147,0.625,0.587665009,0.590510147
30/03/15,2015.241096,NA,NA,NaN,0.591105496,0.590336441,0.56,0.595391062,0.590336441
31/03/15,2015.243836,NA,NA,NaN,0.595192227,0.590278649,0.495,0.603054712,0.590278649
01/04/15,2015.246575,91,0.43,0.631666667,0.599304801,0.590336639,0.43,0.60892625,0.590336639
02/04/15,2015.249315,NA,NA,NaN,0.604047052,0.590510277,0.4875,0.61296462,0.590510277
03/04/15,2015.252055,NA,NA,NaN,0.609877519,0.590799433,0.545,0.615115744,0.590799433
04/04/15,2015.254795,NA,NA,NaN,0.616528773,0.591203974,0.6025,0.617662461,0.591203974
05/04/15,2015.257534,95,0.66,0.667692308,0.623733381,0.591723768,0.66,0.62349034,0.591723768
06/04/15,2015.260274,NA,NA,NaN,0.631223912,0.592358684,0.665,0.632430633,0.592358684
07/04/15,2015.263014,NA,NA,NaN,0.638732934,0.593108588,0.67,0.644339509,0.593108588
08/04/15,2015.265753,NA,NA,NaN,0.645993017,0.59397335,0.675,0.655775725,0.59397335
09/04/15,2015.268493,99,0.68,0.6525,0.652736728,0.594952838,0.68,0.66243403,0.594952838
10/04/15,2015.271233,NA,NA,NaN,0.658696637,0.596046918,0.68,0.664356044,0.596046918
11/04/15,2015.273973,NA,NA,NaN,0.663605312,0.59725546,0.68,0.661554509,0.59725546
12/04/15,2015.276712,NA,NA,NaN,0.667195322,0.598578332,0.68,0.656687354,0.598578332
13/04/15,2015.279452,103,0.68,0.563076923,0.669199235,0.6000154,0.68,0.652202541,0.6000154
14/04/15,2015.282192,NA,NA,NaN,0.669128295,0.601565482,0.68,0.648123853,0.601565482
15/04/15,2015.284932,NA,NA,NaN,0.666899488,0.603223186,0.68,0.644481868,0.603223186
16/04/15,2015.287671,NA,NA,NaN,0.662853995,0.604982069,0.68,0.64131396,0.604982069
17/04/15,2015.290411,NA,NA,NaN,0.657332997,0.606835686,0.68,0.637998369,0.606835686
18/04/15,2015.293151,NA,NA,NaN,0.650677673,0.608777596,0.68,0.634724796,0.608777596
19/04/15,2015.29589,NA,NA,NaN,0.643229205,0.610801354,0.68,0.63168407,0.610801354
20/04/15,2015.29863,NA,NA,NaN,0.635328773,0.612900517,0.68,0.629068156,0.612900517
21/04/15,2015.30137,111,0.68,0.595,0.627317559,0.615068641,0.68,0.627469705,0.615068641
22/04/15,2015.30411,NA,NA,NaN,0.619536742,0.617299283,0.6525,0.626999706,0.617299283
23/04/15,2015.306849,NA,NA,NaN,0.612327503,0.619586001,0.625,0.627773676,0.619586001
24/04/15,2015.309589,NA,NA,NaN,0.606031024,0.621922349,0.5975,0.627156561,0.621922349
25/04/15,2015.312329,115,0.57,0.606153846,0.600988484,0.624301886,0.57,0.623231104,0.624301886
26/04/15,2015.315068,NA,NA,NaN,0.596526112,0.626718167,0.595,0.615916046,0.626718167
27/04/15,2015.317808,NA,NA,NaN,0.591869364,0.629164749,0.62,0.605102381,0.629164749
28/04/15,2015.320548,NA,NA,NaN,0.587208264,0.631635189,0.645,0.594623944,0.631635189
29/04/15,2015.323288,119,0.67,0.655454545,0.582732834,0.634123044,0.67,0.587582052,0.634123044
30/04/15,2015.326027,NA,NA,NaN,0.578633097,0.636621869,0.6,0.584020306,0.636621869
01/05/15,2015.328767,NA,NA,NaN,0.575099077,0.639125222,0.53,0.584003828,0.639125222
02/05/15,2015.331507,NA,NA,NaN,0.572320795,0.64162666,0.46,0.585917575,0.64162666
03/05/15,2015.334247,123,0.39,0.588461538,0.570488277,0.644119738,0.39,0.588622279,0.644119738
04/05/15,2015.336986,NA,NA,NaN,0.569791543,0.646598013,0.455,0.592114827,0.646598013
05/05/15,2015.339726,NA,NA,NaN,0.570420617,0.649055043,0.52,0.596393803,0.649055043
06/05/15,2015.342466,NA,NA,NaN,0.572565523,0.651484383,0.585,0.601297425,0.651484383
07/05/15,2015.345205,127,0.65,0.589285714,0.576416282,0.65387959,0.65,0.606797662,0.65387959
08/05/15,2015.347945,NA,NA,NaN,0.583100117,0.656234221,0.64,0.612867052,0.656234221
09/05/15,2015.350685,NA,NA,NaN,0.593056598,0.658541832,0.63,0.619478697,0.658541832
10/05/15,2015.353425,NA,NA,NaN,0.605444273,0.660795981,0.62,0.626606265,0.660795981
11/05/15,2015.356164,131,0.61,0.599166667,0.619421692,0.662990223,0.61,0.63642155,0.662990223
12/05/15,2015.358904,NA,NA,NaN,0.634147404,0.665118115,0.625,0.648441528,0.665118115
13/05/15,2015.361644,NA,NA,NaN,0.648779956,0.667173214,0.64,0.662202428,0.667173214
14/05/15,2015.364384,NA,NA,NaN,0.662477897,0.669149077,0.655,0.677259734,0.669149077
15/05/15,2015.367123,135,0.67,0.632857143,0.674399777,0.671039259,0.67,0.689425695,0.671039259
16/05/15,2015.369863,NA,NA,NaN,0.684740204,0.672837318,0.67,0.69907815,0.672837318
17/05/15,2015.372603,NA,NA,NaN,0.694230201,0.674536811,0.67,0.706582199,0.674536811
18/05/15,2015.375342,NA,NA,NaN,0.702832933,0.676131293,0.67,0.711398843,0.676131293
19/05/15,2015.378082,139,0.67,0.664615385,0.710511569,0.677614322,0.67,0.713702632,0.677614322
20/05/15,2015.380822,NA,NA,NaN,0.717229274,0.678981323,0.7275,0.713649148,0.678981323
21/05/15,2015.383562,NA,NA,NaN,0.722949216,0.680235203,0.785,0.711375003,0.680235203
22/05/15,2015.386301,NA,NA,NaN,0.727634561,0.681380737,0.8425,0.708699518,0.681380737
23/05/15,2015.389041,143,0.9,0.647857143,0.731248477,0.682422699,0.9,0.708200752,0.682422699
24/05/15,2015.391781,NA,NA,NaN,0.73375413,0.683365866,0.8625,0.709834538,0.683365866
25/05/15,2015.394521,NA,NA,NaN,0.735114687,0.684215013,0.825,0.713568031,0.684215013
26/05/15,2015.39726,NA,NA,NaN,0.735293315,0.684974915,0.7875,0.716300482,0.684974915
27/05/15,2015.4,147,0.75,0.665833333,0.734253181,0.685650348,0.75,0.716519174,0.685650348
28/05/15,2015.40274,NA,NA,NaN,0.731252937,0.686246086,0.7475,0.71382772,0.686246086
29/05/15,2015.405479,NA,NA,NaN,0.725908932,0.686766905,0.745,0.707811615,0.686766905
30/05/15,2015.408219,NA,NA,NaN,0.718720875,0.687217581,0.7425,0.702413984,0.687217581
31/05/15,2015.410959,NA,NA,NaN,0.710188477,0.687602889,0.74,0.698260776,0.687602889
01/06/15,2015.413699,NA,NA,NaN,0.700811448,0.687927604,0.7375,0.695668532,0.687927604
02/06/15,2015.416438,NA,NA,NaN,0.691089499,0.688196502,0.735,0.694968516,0.688196502
03/06/15,2015.419178,NA,NA,NaN,0.681522339,0.688414357,0.7325,0.694075744,0.688414357
04/06/15,2015.421918,155,0.73,0.6975,0.67260968,0.688585946,0.73,0.694632155,0.688585946
05/06/15,2015.424658,NA,NA,NaN,0.664851232,0.688716044,0.645,0.696185304,0.688716044
06/06/15,2015.427397,NA,NA,NaN,0.658746704,0.688809425,0.56,0.698295205,0.688809425
07/06/15,2015.430137,NA,NA,NaN,0.654795808,0.688870866,0.475,0.701344651,0.688870866
08/06/15,2015.432877,159,0.39,0.636666667,0.653498253,0.688905141,0.39,0.703004258,0.688905141
09/06/15,2015.435616,NA,NA,NaN,0.655109089,0.688917026,0.44625,0.703457213,0.688917026
10/06/15,2015.438356,NA,NA,NaN,0.659231109,0.688911297,0.5025,0.702887268,0.688911297
11/06/15,2015.441096,NA,NA,NaN,0.665385635,0.688892728,0.55875,0.700992548,0.688892728
12/06/15,2015.443836,NA,NA,NaN,0.67309399,0.688866096,0.615,0.696935604,0.688866096
13/06/15,2015.446575,NA,NA,NaN,0.681877497,0.688836174,0.67125,0.691002684,0.688836174
14/06/15,2015.449315,NA,NA,NaN,0.691257479,0.68880774,0.7275,0.683469275,0.68880774
15/06/15,2015.452055,NA,NA,NaN,0.70075526,0.688785568,0.78375,0.67646385,0.688785568
16/06/15,2015.454795,167,0.84,0.643846154,0.709892161,0.688774433,0.84,0.671917371,0.688774433
17/06/15,2015.457534,NA,NA,NaN,0.718189507,0.68877911,0.815,0.670153741,0.68877911
18/06/15,2015.460274,NA,NA,NaN,0.725168619,0.688804376,0.79,0.671510453,0.688804376
19/06/15,2015.463014,NA,NA,NaN,0.730350821,0.688855006,0.765,0.67325936,0.688855006
20/06/15,2015.465753,171,0.74,0.696666667,0.733257436,0.688935774,0.74,0.675461279,0.688935774
21/06/15,2015.468493,NA,NA,NaN,0.733739584,0.689051457,0.75,0.677847233,0.689051457
22/06/15,2015.471233,NA,NA,NaN,0.732302199,0.689206829,0.76,0.680142585,0.689206829
23/06/15,2015.473973,NA,NA,NaN,0.729447329,0.689406666,0.77,0.683201488,0.689406666
24/06/15,2015.476712,175,0.78,0.636666667,0.725677021,0.689655743,0.78,0.686948062,0.689655743
25/06/15,2015.479452,NA,NA,NaN,0.721493322,0.689958835,0.78,0.691308693,0.689958835
26/06/15,2015.482192,NA,NA,NaN,0.71739828,0.690320719,0.78,0.696212032,0.690320719
27/06/15,2015.484932,NA,NA,NaN,0.713893943,0.690746169,0.78,0.701588994,0.690746169
28/06/15,2015.487671,179,0.78,0.678571429,0.711482357,0.691239961,0.78,0.706573648,0.691239961
29/06/15,2015.490411,NA,NA,NaN,0.709096453,0.691805587,0.715,0.711267922,0.691805587
30/06/15,2015.493151,NA,NA,NaN,0.705510746,0.69244141,0.65,0.715769213,0.69244141
01/07/15,2015.49589,NA,NA,NaN,0.700989659,0.693144513,0.585,0.717496319,0.693144513
02/07/15,2015.49863,183,0.52,0.648333333,0.695797615,0.693911974,0.52,0.716708306,0.693911974
03/07/15,2015.50137,NA,NA,NaN,0.690199036,0.694740876,0.5325,0.712836361,0.694740876
04/07/15,2015.50411,NA,NA,NaN,0.684458345,0.695628298,0.545,0.705294118,0.695628298
05/07/15,2015.506849,NA,NA,NaN,0.678839965,0.696571322,0.5575,0.698055987,0.696571322
06/07/15,2015.509589,187,0.57,0.69125,0.673608319,0.697567028,0.57,0.690948776,0.697567028
07/07/15,2015.512329,NA,NA,NaN,0.66902783,0.698612497,0.6175,0.68429653,0.698612497
08/07/15,2015.515068,NA,NA,NaN,0.66536292,0.69970481,0.665,0.678434336,0.69970481
09/07/15,2015.517808,NA,NA,NaN,0.662878012,0.700841047,0.7125,0.673708323,0.700841047
10/07/15,2015.520548,191,0.76,0.674375,0.661837529,0.70201829,0.76,0.670475662,0.70201829
11/07/15,2015.523288,NA,NA,NaN,0.662313701,0.703233619,0.7575,0.669104566,0.703233619
12/07/15,2015.526027,NA,NA,NaN,0.664064096,0.704484115,0.755,0.669974292,0.704484115
13/07/15,2015.528767,NA,NA,NaN,0.666881143,0.705766858,0.7525,0.670841582,0.705766858
14/07/15,2015.531507,195,0.75,0.674,0.67055727,0.70707893,0.75,0.671420304,0.70707893
15/07/15,2015.534247,NA,NA,NaN,0.674884907,0.708417411,0.7375,0.671658361,0.708417411
16/07/15,2015.536986,NA,NA,NaN,0.679656482,0.709779381,0.725,0.671494598,0.709779381
17/07/15,2015.539726,NA,NA,NaN,0.684664425,0.711161922,0.7125,0.67199325,0.711161922
18/07/15,2015.542466,NA,NA,NaN,0.689701163,0.712562115,0.7,0.67415083,0.712562115
19/07/15,2015.545205,NA,NA,NaN,0.694559127,0.71397704,0.6875,0.677916657,0.71397704
20/07/15,2015.547945,NA,NA,NaN,0.699030744,0.715403778,0.675,0.68324628,0.715403778
21/07/15,2015.550685,NA,NA,NaN,0.702908444,0.716839409,0.6625,0.689777345,0.716839409
22/07/15,2015.553425,203,0.65,0.677142857,0.705984655,0.718281015,0.65,0.69628576,0.718281015
23/07/15,2015.556164,NA,NA,NaN,0.70871755,0.719725676,0.6675,0.702919319,0.719725676
24/07/15,2015.558904,NA,NA,NaN,0.71168207,0.721170473,0.685,0.709820154,0.721170473
25/07/15,2015.561644,NA,NA,NaN,0.714845791,0.722612486,0.7025,0.715017894,0.722612486
26/07/15,2015.564384,207,0.72,0.675625,0.718176293,0.724048797,0.72,0.720250968,0.724048797
27/07/15,2015.567123,NA,NA,NaN,0.721641153,0.725476486,0.7125,0.724823439,0.725476486
28/07/15,2015.569863,NA,NA,NaN,0.725207949,0.726892635,0.705,0.728035969,0.726892635
29/07/15,2015.572603,NA,NA,NaN,0.72884426,0.728294323,0.6975,0.73169783,0.728294323
30/07/15,2015.575342,211,0.69,0.691333333,0.732517664,0.729678631,0.69,0.733237333,0.729678631
31/07/15,2015.578082,NA,NA,NaN,0.736195739,0.731042641,0.6975,0.73291326,0.731042641
01/08/15,2015.580822,NA,NA,NaN,0.739846063,0.732383433,0.705,0.730978731,0.732383433
02/08/15,2015.583562,NA,NA,NaN,0.743436215,0.733698087,0.7125,0.728815658,0.733698087
03/08/15,2015.586301,NA,NA,NaN,0.746933772,0.734983685,0.72,0.728340959,0.734983685
04/08/15,2015.589041,NA,NA,NaN,0.750306313,0.736237307,0.7275,0.729703561,0.736237307
05/08/15,2015.591781,NA,NA,NaN,0.753521416,0.737456035,0.735,0.733067114,0.737456035
06/08/15,2015.594521,NA,NA,NaN,0.756546659,0.738636948,0.7425,0.736989343,0.738636948
07/08/15,2015.59726,219,0.75,0.69625,0.75934962,0.739777128,0.75,0.739432037,0.739777128
08/08/15,2015.6,NA,NA,NaN,0.761695338,0.740873655,0.765,0.7406939,0.740873655
09/08/15,2015.60274,NA,NA,NaN,0.763439222,0.74192361,0.78,0.741060613,0.74192361
10/08/15,2015.605479,NA,NA,NaN,0.764684402,0.742924074,0.795,0.740480702,0.742924074
11/08/15,2015.608219,223,0.81,0.664375,0.765534011,0.743872127,0.81,0.742083852,0.743872127
12/08/15,2015.610959,NA,NA,NaN,0.76609118,0.744766046,0.7925,0.745443951,0.744766046
13/08/15,2015.613699,NA,NA,NaN,0.766459042,0.745608884,0.775,0.750144511,0.745608884
14/08/15,2015.616438,NA,NA,NaN,0.766740728,0.746404892,0.7575,0.75577867,0.746404892
15/08/15,2015.619178,227,0.74,0.689285714,0.76703937,0.747158319,0.74,0.760783823,0.747158319
16/08/15,2015.621918,NA,NA,NaN,0.767454256,0.747873413,0.765,0.765015148,0.747873413
17/08/15,2015.624658,NA,NA,NaN,0.767994605,0.748554425,0.79,0.768327539,0.748554425
18/08/15,2015.627397,NA,NA,NaN,0.768628442,0.749205604,0.815,0.771547997,0.749205604
19/08/15,2015.630137,231,0.84,0.663076923,0.76932379,0.7498312,0.84,0.774710922,0.7498312
20/08/15,2015.632877,NA,NA,NaN,0.770048676,0.750435461,0.79,0.777857228,0.750435461
21/08/15,2015.635616,NA,NA,NaN,0.770771123,0.751022638,0.74,0.781034338,0.751022638
22/08/15,2015.638356,NA,NA,NaN,0.771459158,0.751596979,0.69,0.783485866,0.751596979
23/08/15,2015.641096,235,0.64,0.674285714,0.772080805,0.752162735,0.64,0.783424087,0.752162735
24/08/15,2015.643836,NA,NA,NaN,0.772604088,0.752724154,0.6775,0.781114012,0.752724154
25/08/15,2015.646575,NA,NA,NaN,0.772997034,0.753285486,0.715,0.776807062,0.753285486
26/08/15,2015.649315,NA,NA,NaN,0.773227666,0.753850981,0.7525,0.771227264,0.753850981
27/08/15,2015.652055,239,0.79,0.648,0.773264011,0.754424888,0.79,0.767419194,0.754424888
28/08/15,2015.654795,NA,NA,NaN,0.773630606,0.755011456,0.7725,0.765118123,0.755011456
29/08/15,2015.657534,NA,NA,NaN,0.774697901,0.755614935,0.755,0.764072346,0.755614935
30/08/15,2015.660274,NA,NA,NaN,0.776202791,0.756239574,0.7375,0.764043183,0.756239574
31/08/15,2015.663014,243,0.72,0.670714286,0.777882166,0.756889623,0.72,0.76160853,0.756889623
01/09/15,2015.665753,NA,NA,NaN,0.779472919,0.757569331,0.775,0.757221681,0.757569331
02/09/15,2015.668493,NA,NA,NaN,0.780711942,0.758282947,0.83,0.751321774,0.758282947
03/09/15,2015.671233,NA,NA,NaN,0.781336128,0.759034722,0.885,0.744576887,0.759034722
04/09/15,2015.673973,247,0.94,0.668125,0.78108237,0.759828904,0.94,0.740239756,0.759828904
05/09/15,2015.676712,NA,NA,NaN,0.779722854,0.760669743,0.885,0.73817108,0.760669743
06/09/15,2015.679452,NA,NA,NaN,0.777321367,0.761561488,0.83,0.738242882,0.761561488
07/09/15,2015.682192,NA,NA,NaN,0.774052196,0.762508389,0.775,0.739285091,0.762508389
08/09/15,2015.684932,251,0.72,0.686,0.770089631,0.763514696,0.72,0.7401316,0.763514696
09/09/15,2015.687671,NA,NA,NaN,0.76560796,0.764584657,0.70875,0.740666323,0.764584657
10/09/15,2015.690411,NA,NA,NaN,0.760781471,0.765722522,0.6975,0.74076978,0.765722522
11/09/15,2015.693151,NA,NA,NaN,0.755784455,0.76693254,0.68625,0.741696641,0.76693254
12/09/15,2015.69589,NA,NA,NaN,0.750791198,0.768218962,0.675,0.742377064,0.768218962
13/09/15,2015.69863,NA,NA,NaN,0.74597599,0.769586036,0.66375,0.743195826,0.769586036
14/09/15,2015.70137,NA,NA,NaN,0.74151312,0.771038011,0.6525,0.744533738,0.771038011
15/09/15,2015.70411,NA,NA,NaN,0.737576876,0.772579138,0.64125,0.744336678,0.772579138
16/09/15,2015.706849,259,0.63,0.686,0.734341546,0.774213666,0.63,0.744458538,0.774213666
17/09/15,2015.709589,NA,NA,NaN,0.73198142,0.775944058,0.6825,0.744398741,0.775944058
18/09/15,2015.712329,NA,NA,NaN,0.730670786,0.777765631,0.735,0.743652178,0.777765631
19/09/15,2015.715068,NA,NA,NaN,0.730583933,0.779671917,0.7875,0.744545346,0.779671917
20/09/15,2015.717808,263,0.84,0.693571429,0.731895149,0.781656447,0.84,0.745690842,0.781656447
21/09/15,2015.720548,NA,NA,NaN,0.735399841,0.783712754,0.79,0.74740634,0.783712754
22/09/15,2015.723288,NA,NA,NaN,0.741353299,0.785834367,0.74,0.750012911,0.785834367
23/09/15,2015.726027,NA,NA,NaN,0.74911964,0.78801482,0.69,0.752052311,0.78801482
24/09/15,2015.728767,267,0.64,0.686428571,0.758062981,0.790247642,0.64,0.754055018,0.790247642
25/09/15,2015.731507,NA,NA,NaN,0.767547437,0.792526366,0.71,0.755898718,0.792526366
26/09/15,2015.734247,NA,NA,NaN,0.776937125,0.794844523,0.78,0.757456568,0.794844523
27/09/15,2015.736986,NA,NA,NaN,0.78559616,0.797195644,0.85,0.760947134,0.797195644
28/09/15,2015.739726,271,0.92,0.723571429,0.79288866,0.799573261,0.92,0.768401096,0.799573261
29/09/15,2015.742466,NA,NA,NaN,0.799524417,0.801970905,0.885,0.779768908,0.801970905
30/09/15,2015.745205,NA,NA,NaN,0.806540791,0.804382107,0.85,0.795027634,0.804382107
01/10/15,2015.747945,NA,NA,NaN,0.813793252,0.8068004,0.815,0.810615529,0.8068004
02/10/15,2015.750685,275,0.78,0.759230769,0.821137273,0.809219314,0.78,0.822972548,0.809219314
03/10/15,2015.753425,NA,NA,NaN,0.828428322,0.811632381,0.7775,0.832080851,0.811632381
04/10/15,2015.756164,NA,NA,NaN,0.835521871,0.814033132,0.775,0.837899386,0.814033132
05/10/15,2015.758904,NA,NA,NaN,0.84227339,0.816415098,0.7725,0.841781949,0.816415098
06/10/15,2015.761644,279,0.77,0.759375,0.84853835,0.818771812,0.77,0.845102324,0.818771812
